ÁÌ‡˜ÂÌËˇ ÓÚÌÓÒËÚÂÎ¸Ì˚Â;
ƒ‡Ú‡;¬ÂÏˇ;Ã Àœ1,ÏÍÏ;Ã Àœ2,ÏÍÏ;Ã Àœ3,ÏÍÏ;Ã Àœ4,ÏÍÏ;Ã Àœ5,ÏÍÏ;Ã Àœ6,ÏÍÏ;Ã Àœ7,ÏÍÏ;Ã Àœ8,ÏÍÏ;
28.12.2018;10:47:11;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:11;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:12;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:12;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:13;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:13;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:14;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:14;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:15;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:15;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:16;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:16;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:17;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:17;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:18;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:19;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:19;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:20;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:21;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:21;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:22;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:22;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:23;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:23;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:24;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:25;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:25;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:26;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:26;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:27;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:27;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:28;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:28;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:29;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:30;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:30;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:31;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:31;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:32;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:32;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:33;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:33;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:34;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:34;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:35;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:35;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:36;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:36;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:37;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:38;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:38;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:39;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:39;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:40;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:41;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:41;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:42;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:42;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:43;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:43;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:44;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:44;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:45;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:45;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:46;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:46;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:47;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:47;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:48;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:48;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:49;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:49;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:50;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:51;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:51;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:52;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:52;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:53;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:53;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:47:54;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:55;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:55;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:56;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:56;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:57;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:58;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:58;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:59;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:47:59;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:00;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:00;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:01;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:01;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:02;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:03;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:03;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:04;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:04;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:05;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:05;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:06;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:07;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:07;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:08;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:08;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:09;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:09;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:10;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:10;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:11;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:11;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:12;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:12;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:13;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:14;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:14;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:15;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:15;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:16;502;524;490;490;500,5;507;506;500;
28.12.2018;10:48:16;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:17;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:17;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:18;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:19;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:19;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:20;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:20;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:21;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:22;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:23;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:23;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:48:24;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:25;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:26;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:26;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:27;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:27;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:28;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:29;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:29;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:30;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:31;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:31;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:48:32;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:32;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:33;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:34;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:35;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:36;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:36;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:37;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:37;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:38;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:38;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:39;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:40;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:40;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:41;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:41;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:42;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:42;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:43;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:44;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:45;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:45;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:46;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:48:47;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:47;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:48;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:49;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:49;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:50;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:51;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:51;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:52;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:52;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:53;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:53;502;524;490;490;501;507;506,5;500;
28.12.2018;10:48:54;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:54;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:55;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:56;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:56;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:57;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:57;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:58;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:59;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:48:59;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:00;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:00;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:01;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:02;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:03;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:03;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:04;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:04;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:05;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:05;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:06;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:06;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:07;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:08;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:08;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:09;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:10;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:10;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:11;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:11;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:12;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:12;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:13;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:13;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:14;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:15;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:15;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:16;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:16;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:17;502;524;490;490;501;507;506,5;500;
28.12.2018;10:49:18;502;524;490;490;501;507;506,5;500;
28.12.2018;10:49:19;502;524;490;490;501;507;506,5;500;
28.12.2018;10:49:20;502;524;490;490;501;507;506,5;500;
28.12.2018;10:49:20;502;524;490;490;501;507;506,5;500;
28.12.2018;10:49:21;502;524;490;490;501;507;506,5;500;
28.12.2018;10:49:21;502;524;490;490;501;507;506,5;500;
28.12.2018;10:49:22;502;524;490;490;501;507;506,5;500;
28.12.2018;10:49:22;502;524;490;490;501;507;506,5;500;
28.12.2018;10:49:23;502;524;490;490;501;507;506,5;500;
28.12.2018;10:49:23;502;524;490;490;501;507;506,5;500;
28.12.2018;10:49:24;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:24;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:25;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:25;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:26;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:26;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:27;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:28;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:29;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:29;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:30;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:30;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:49:31;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:32;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:33;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:34;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:35;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:36;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:37;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:37;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:38;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:39;502;524;490;490;501;507,5;506,5;500;
28.12.2018;10:49:39;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:40;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:40;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:41;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:41;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:42;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:43;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:43;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:44;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:44;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:45;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:45;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:46;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:46;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:49:47;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:47;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:48;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:49;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:50;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:51;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:51;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:52;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:52;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:53;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:53;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:54;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:54;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:55;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:55;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:56;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:57;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:57;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:58;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:58;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:59;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:49:59;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:00;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:01;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:02;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:02;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:03;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:03;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:04;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:04;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:05;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:06;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:06;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:07;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:07;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:08;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:08;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:09;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:10;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:10;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:11;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:11;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:12;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:12;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:13;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:14;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:15;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:15;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:16;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:17;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:17;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:18;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:18;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:19;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:19;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:20;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:20;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:21;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:22;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:23;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:23;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:24;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:24;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:25;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:25;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:26;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:26;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:27;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:27;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:28;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:28;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:29;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:29;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:30;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:30;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:31;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:31;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:32;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:32;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:33;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:33;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:34;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:34;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:35;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:35;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:36;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:37;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:37;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:38;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:39;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:39;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:40;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:40;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:41;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:42;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:42;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:43;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:43;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:44;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:45;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:45;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:46;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:46;502;524;490;490;500,5;507,5;506;500;
28.12.2018;10:50:47;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:47;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:48;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:49;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:49;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:50;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:50;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:51;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:51;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:52;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:52;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:53;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:53;502;524;490;490;500,5;507;506,5;500;
28.12.2018;10:50:54;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:54;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:55;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:55;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:56;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:56;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:57;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:57;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:58;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:59;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:50:59;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:51:00;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:51:00;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:51:01;502;524;490;490;500,5;507,5;506,5;500;
28.12.2018;10:51:01;502;524;490;490;500,5;507;506;500;
28.12.2018;10:51:02;502;524;490;490;500,5;507;506;500;
28.12.2018;10:51:02;502;524;490;490;500,5;507;506;500;
28.12.2018;10:51:03;502;524;490;490;500,5;507;506;500;
28.12.2018;10:51:04;502;524;490;490;500,5;507;506;500;
28.12.2018;10:51:04;502;524;490;490;500,5;507;506;500;
28.12.2018;10:51:05;502;524;490;490;500,5;507;506;500;
28.12.2018;10:51:05;502;524;490;490;500,5;507;506;500;
